TIME,GEO,UNIT,CATEGORY,AGE,SEX,Value,Flag and Footnotes
2017,Slovakia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,122.2,
2017,Slovakia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,35.7,
2017,Slovakia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,14.3,
2017,Slovakia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,5.1,
2017,Finland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,263.1,
2017,Finland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,220,
2017,Finland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,72.8,
2017,Finland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,29.7,
2017,Finland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,14.4,
2017,Sweden,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,532.7,
2017,Sweden,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,425.7,
2017,Sweden,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,203.1,
2017,Sweden,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,96.1,
2017,Sweden,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,33.7,
2017,United Kingdom,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2919.8,
2017,United Kingdom,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,2394.8,
2017,United Kingdom,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1179.7,
2017,United Kingdom,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,654.7,
2017,United Kingdom,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,278.5,
2017,Iceland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12.6,
2017,Iceland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,7.4,
2017,Iceland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,8.3,
2017,Iceland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3,
2017,Iceland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.4,
2017,Norway,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,256.1,
2017,Norway,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,206.5,
2017,Norway,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,98.9,
2017,Norway,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,49.3,
2017,Norway,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,22.3,
2017,Switzerland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,465.1,
2017,Switzerland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,282.6,
2017,Switzerland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,249.9,
2017,Switzerland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,67.4,
2017,Switzerland,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,42.7,
2017,Montenegro,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,14.2,
2017,Montenegro,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,12.2,
2017,Montenegro,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4.9,
2017,Montenegro,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2.9,
2017,North Macedonia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,44,
2017,North Macedonia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,41.1,
2017,North Macedonia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,6.8,
2017,North Macedonia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3.8,
2017,North Macedonia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1.2,
2017,Serbia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,185.3,
2017,Serbia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,168.8,
2017,Serbia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,32.1,
2017,Serbia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,15.6,
2017,Serbia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,5.8,
2017,Turkey,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1637.2,
2017,Turkey,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,1449.6,
2017,Turkey,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,446.1,
2017,Turkey,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,258.5,
2017,Turkey,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,99,
2018,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,18195.6,
2018,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,14882.2,
2018,European Union - 28 countries,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,6210.1,
2018,European Union - 28 countries,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2896.7,
2018,European Union - 28 countries,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,1166.4,
2018,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,15579.8,
2018,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,12675.5,
2018,European Union - 15 countries (1995-2004),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,5403.2,
2018,European Union - 15 countries (1995-2004),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,2499,
2018,European Union - 15 countries (1995-2004),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,992.2,
2018,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,12291.5,
2018,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,10024.4,
2018,Euro area (19 countries),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,4063.9,
2018,Euro area (19 countries),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1796.7,
2018,Euro area (19 countries),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,719,
2018,Belgium,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,488.4,
2018,Belgium,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,466,
2018,Belgium,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,95.8,
2018,Belgium,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,73.3,
2018,Belgium,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,26.5,
2018,Bulgaria,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,207,
2018,Bulgaria,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,189,
2018,Bulgaria,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,43.2,
2018,Bulgaria,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,25.2,
2018,Bulgaria,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,16.3,
2018,Czechia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,279.8,
2018,Czechia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,218,
2018,Czechia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,108.7,
2018,Czechia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,46.9,
2018,Czechia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,21.8,
2018,Denmark,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,266.1,
2018,Denmark,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,205.2,
2018,Denmark,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,97.9,
2018,Denmark,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,36.9,
2018,Denmark,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,18,
2018,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,3664.6,
2018,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,2470.7,
2018,Germany (until 1990 former territory of the FRG),Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,1634.4,
2018,Germany (until 1990 former territory of the FRG),Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,440.6,
2018,Germany (until 1990 former territory of the FRG),Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,210.6,
2018,Estonia,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,64.9,
2018,Estonia,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,53.7,
2018,Estonia,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,24.3,
2018,Estonia,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,13,
2018,Estonia,Thousand,Scientists and engineers,From 15 to 24 years and 65 to 74 years,Total,5.2,
2018,Ireland,Thousand,Persons with tertiary education (ISCED) and/or employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,186.1,
2018,Ireland,Thousand,Persons with tertiary education (ISCED),From 15 to 24 years and 65 to 74 years,Total,168.4,
2018,Ireland,Thousand,Persons employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,56.8,
2018,Ireland,Thousand,Persons with tertiary education (ISCED) and employed in science and technology,From 15 to 24 years and 65 to 74 years,Total,39.1,
